"cell_id","signoff_row_id","column_name","old_value","new_value","change_state","change_class","reason"
"MI455X-REBASE-CELL-04969","MI455X-SIGN-0199","formal_baseline_manifest_bytes","6070","8965","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-04970","MI455X-SIGN-0199","formal_baseline_aggregate_sha256","6aa1bd6373b9d07b383a25c1355609cc6076ee8e491048d68d9c4ba445c0d165","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-04971","MI455X-SIGN-0199","temporary_merge_validator_checks","102752","111040","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-04972","MI455X-SIGN-0199","verdict","accept","accept","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-04973","MI455X-SIGN-0199","reviewer","m2_final_review_mi455x","m2_mi455x_rebase","changed","new_independent_reviewer","The rebase is signed by the independent rebase reviewer."
"MI455X-REBASE-CELL-04974","MI455X-SIGN-0199","review_date","2026-08-13","2026-08-13","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-04975","MI455X-SIGN-0199","notes","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-04976","MI455X-SIGN-0200","signoff_row_id","MI455X-SIGN-0200","MI455X-SIGN-0200","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-04977","MI455X-SIGN-0200","binding_kind","lifecycle_pk_write","lifecycle_pk_write","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-04978","MI455X-SIGN-0200","source_path","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-results.csv","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-results.csv","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-04979","MI455X-SIGN-0200","source_sha256","5b18d025e6f10c36228b25219e4c91bd9ca6a3de7706ed1b8af49e3bbfd59c23","5b18d025e6f10c36228b25219e4c91bd9ca6a3de7706ed1b8af49e3bbfd59c23","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-04980","MI455X-SIGN-0200","source_bytes","7203","7203","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-04981","MI455X-SIGN-0200","target_path","最小参考资料库/search-results.csv","最小参考资料库/search-results.csv","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-04982","MI455X-SIGN-0200","pk_column","search_result_id","search_result_id","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-04983","MI455X-SIGN-0200","pk_value","SRESULT-M2W3-AMD-MI455X-PHYSICAL-ACCUM-CDNA5","SRESULT-M2W3-AMD-MI455X-PHYSICAL-ACCUM-CDNA5","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-04984","MI455X-SIGN-0200","source_review_status","draft","draft","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-04985","MI455X-SIGN-0200","authorized_review_status","reviewed","reviewed","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-04986","MI455X-SIGN-0200","semantic_status_column","","","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-04987","MI455X-SIGN-0200","semantic_status_before","","","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-04988","MI455X-SIGN-0200","semantic_status_after","","","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-04989","MI455X-SIGN-0200","source_line_sha256","33621984a8f44229d6d159721031f139ca212390ac15f6e48b13ceefce4498e9","33621984a8f44229d6d159721031f139ca212390ac15f6e48b13ceefce4498e9","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-04990","MI455X-SIGN-0200","freeze_manifest_sha256","56ca298d6c9b327c3b5ef2babf30a0f5dc109b519381083e5717452a01b1331b","56ca298d6c9b327c3b5ef2babf30a0f5dc109b519381083e5717452a01b1331b","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-04991","MI455X-SIGN-0200","freeze_manifest_bytes","4603","4603","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-04992","MI455X-SIGN-0200","freeze_aggregate_sha256","dfed75716edaff380b35f4b356f4a631a8ce17413a8e339ac2b77448cb94b0a0","dfed75716edaff380b35f4b356f4a631a8ce17413a8e339ac2b77448cb94b0a0","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-04993","MI455X-SIGN-0200","formal_baseline_manifest_sha256","21e9d20cd1af23278e58d795a0a4c558692c9a4bef57f2e9482545a3a9b19a83","7ff0be6c7c72f7aba85fe584a14ef9df11f72e17c84a40cb541e1c6b2933e4b1","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-04994","MI455X-SIGN-0200","formal_baseline_manifest_bytes","6070","8965","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-04995","MI455X-SIGN-0200","formal_baseline_aggregate_sha256","6aa1bd6373b9d07b383a25c1355609cc6076ee8e491048d68d9c4ba445c0d165","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-04996","MI455X-SIGN-0200","temporary_merge_validator_checks","102752","111040","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-04997","MI455X-SIGN-0200","verdict","accept","accept","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-04998","MI455X-SIGN-0200","reviewer","m2_final_review_mi455x","m2_mi455x_rebase","changed","new_independent_reviewer","The rebase is signed by the independent rebase reviewer."
"MI455X-REBASE-CELL-04999","MI455X-SIGN-0200","review_date","2026-08-13","2026-08-13","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05000","MI455X-SIGN-0200","notes","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05001","MI455X-SIGN-0201","signoff_row_id","MI455X-SIGN-0201","MI455X-SIGN-0201","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05002","MI455X-SIGN-0201","binding_kind","lifecycle_pk_write","lifecycle_pk_write","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05003","MI455X-SIGN-0201","source_path","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-results.csv","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-results.csv","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05004","MI455X-SIGN-0201","source_sha256","5b18d025e6f10c36228b25219e4c91bd9ca6a3de7706ed1b8af49e3bbfd59c23","5b18d025e6f10c36228b25219e4c91bd9ca6a3de7706ed1b8af49e3bbfd59c23","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05005","MI455X-SIGN-0201","source_bytes","7203","7203","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05006","MI455X-SIGN-0201","target_path","最小参考资料库/search-results.csv","最小参考资料库/search-results.csv","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05007","MI455X-SIGN-0201","pk_column","search_result_id","search_result_id","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05008","MI455X-SIGN-0201","pk_value","SRESULT-M2W3-AMD-MI455X-SPECIAL-IMPLEMENTATION-PRODUCT","SRESULT-M2W3-AMD-MI455X-SPECIAL-IMPLEMENTATION-PRODUCT","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05009","MI455X-SIGN-0201","source_review_status","draft","draft","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05010","MI455X-SIGN-0201","authorized_review_status","reviewed","reviewed","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05011","MI455X-SIGN-0201","semantic_status_column","","","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05012","MI455X-SIGN-0201","semantic_status_before","","","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05013","MI455X-SIGN-0201","semantic_status_after","","","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05014","MI455X-SIGN-0201","source_line_sha256","179a10c8381069d2d8f33513682a3c073409c7500b004d09839c3127c85bfdc7","179a10c8381069d2d8f33513682a3c073409c7500b004d09839c3127c85bfdc7","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05015","MI455X-SIGN-0201","freeze_manifest_sha256","56ca298d6c9b327c3b5ef2babf30a0f5dc109b519381083e5717452a01b1331b","56ca298d6c9b327c3b5ef2babf30a0f5dc109b519381083e5717452a01b1331b","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05016","MI455X-SIGN-0201","freeze_manifest_bytes","4603","4603","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05017","MI455X-SIGN-0201","freeze_aggregate_sha256","dfed75716edaff380b35f4b356f4a631a8ce17413a8e339ac2b77448cb94b0a0","dfed75716edaff380b35f4b356f4a631a8ce17413a8e339ac2b77448cb94b0a0","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05018","MI455X-SIGN-0201","formal_baseline_manifest_sha256","21e9d20cd1af23278e58d795a0a4c558692c9a4bef57f2e9482545a3a9b19a83","7ff0be6c7c72f7aba85fe584a14ef9df11f72e17c84a40cb541e1c6b2933e4b1","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-05019","MI455X-SIGN-0201","formal_baseline_manifest_bytes","6070","8965","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-05020","MI455X-SIGN-0201","formal_baseline_aggregate_sha256","6aa1bd6373b9d07b383a25c1355609cc6076ee8e491048d68d9c4ba445c0d165","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-05021","MI455X-SIGN-0201","temporary_merge_validator_checks","102752","111040","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-05022","MI455X-SIGN-0201","verdict","accept","accept","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05023","MI455X-SIGN-0201","reviewer","m2_final_review_mi455x","m2_mi455x_rebase","changed","new_independent_reviewer","The rebase is signed by the independent rebase reviewer."
"MI455X-REBASE-CELL-05024","MI455X-SIGN-0201","review_date","2026-08-13","2026-08-13","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05025","MI455X-SIGN-0201","notes","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05026","MI455X-SIGN-0202","signoff_row_id","MI455X-SIGN-0202","MI455X-SIGN-0202","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05027","MI455X-SIGN-0202","binding_kind","lifecycle_pk_write","lifecycle_pk_write","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05028","MI455X-SIGN-0202","source_path","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-results.csv","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-results.csv","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05029","MI455X-SIGN-0202","source_sha256","5b18d025e6f10c36228b25219e4c91bd9ca6a3de7706ed1b8af49e3bbfd59c23","5b18d025e6f10c36228b25219e4c91bd9ca6a3de7706ed1b8af49e3bbfd59c23","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05030","MI455X-SIGN-0202","source_bytes","7203","7203","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05031","MI455X-SIGN-0202","target_path","最小参考资料库/search-results.csv","最小参考资料库/search-results.csv","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05032","MI455X-SIGN-0202","pk_column","search_result_id","search_result_id","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05033","MI455X-SIGN-0202","pk_value","SRESULT-M2W3-AMD-MI455X-SPECIAL-IMPLEMENTATION-BROCHURE","SRESULT-M2W3-AMD-MI455X-SPECIAL-IMPLEMENTATION-BROCHURE","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05034","MI455X-SIGN-0202","source_review_status","draft","draft","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05035","MI455X-SIGN-0202","authorized_review_status","reviewed","reviewed","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05036","MI455X-SIGN-0202","semantic_status_column","","","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05037","MI455X-SIGN-0202","semantic_status_before","","","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05038","MI455X-SIGN-0202","semantic_status_after","","","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05039","MI455X-SIGN-0202","source_line_sha256","b2e56aab582e99a61d40c97e47984e727d5fadc74cbedb2e736dc173caa9f107","b2e56aab582e99a61d40c97e47984e727d5fadc74cbedb2e736dc173caa9f107","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05040","MI455X-SIGN-0202","freeze_manifest_sha256","56ca298d6c9b327c3b5ef2babf30a0f5dc109b519381083e5717452a01b1331b","56ca298d6c9b327c3b5ef2babf30a0f5dc109b519381083e5717452a01b1331b","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05041","MI455X-SIGN-0202","freeze_manifest_bytes","4603","4603","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05042","MI455X-SIGN-0202","freeze_aggregate_sha256","dfed75716edaff380b35f4b356f4a631a8ce17413a8e339ac2b77448cb94b0a0","dfed75716edaff380b35f4b356f4a631a8ce17413a8e339ac2b77448cb94b0a0","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05043","MI455X-SIGN-0202","formal_baseline_manifest_sha256","21e9d20cd1af23278e58d795a0a4c558692c9a4bef57f2e9482545a3a9b19a83","7ff0be6c7c72f7aba85fe584a14ef9df11f72e17c84a40cb541e1c6b2933e4b1","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-05044","MI455X-SIGN-0202","formal_baseline_manifest_bytes","6070","8965","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-05045","MI455X-SIGN-0202","formal_baseline_aggregate_sha256","6aa1bd6373b9d07b383a25c1355609cc6076ee8e491048d68d9c4ba445c0d165","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-05046","MI455X-SIGN-0202","temporary_merge_validator_checks","102752","111040","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-05047","MI455X-SIGN-0202","verdict","accept","accept","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05048","MI455X-SIGN-0202","reviewer","m2_final_review_mi455x","m2_mi455x_rebase","changed","new_independent_reviewer","The rebase is signed by the independent rebase reviewer."
"MI455X-REBASE-CELL-05049","MI455X-SIGN-0202","review_date","2026-08-13","2026-08-13","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05050","MI455X-SIGN-0202","notes","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05051","MI455X-SIGN-0203","signoff_row_id","MI455X-SIGN-0203","MI455X-SIGN-0203","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05052","MI455X-SIGN-0203","binding_kind","lifecycle_pk_write","lifecycle_pk_write","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05053","MI455X-SIGN-0203","source_path","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-results.csv","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-results.csv","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05054","MI455X-SIGN-0203","source_sha256","5b18d025e6f10c36228b25219e4c91bd9ca6a3de7706ed1b8af49e3bbfd59c23","5b18d025e6f10c36228b25219e4c91bd9ca6a3de7706ed1b8af49e3bbfd59c23","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05055","MI455X-SIGN-0203","source_bytes","7203","7203","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05056","MI455X-SIGN-0203","target_path","最小参考资料库/search-results.csv","最小参考资料库/search-results.csv","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05057","MI455X-SIGN-0203","pk_column","search_result_id","search_result_id","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05058","MI455X-SIGN-0203","pk_value","SRESULT-M2W3-AMD-MI455X-SPECIAL-IMPLEMENTATION-MI400","SRESULT-M2W3-AMD-MI455X-SPECIAL-IMPLEMENTATION-MI400","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05059","MI455X-SIGN-0203","source_review_status","draft","draft","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05060","MI455X-SIGN-0203","authorized_review_status","reviewed","reviewed","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05061","MI455X-SIGN-0203","semantic_status_column","","","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05062","MI455X-SIGN-0203","semantic_status_before","","","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05063","MI455X-SIGN-0203","semantic_status_after","","","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05064","MI455X-SIGN-0203","source_line_sha256","12b110e51ce4dfca9068445bc9eee67d6c2fad25b33389493dfd6583200d8370","12b110e51ce4dfca9068445bc9eee67d6c2fad25b33389493dfd6583200d8370","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05065","MI455X-SIGN-0203","freeze_manifest_sha256","56ca298d6c9b327c3b5ef2babf30a0f5dc109b519381083e5717452a01b1331b","56ca298d6c9b327c3b5ef2babf30a0f5dc109b519381083e5717452a01b1331b","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05066","MI455X-SIGN-0203","freeze_manifest_bytes","4603","4603","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05067","MI455X-SIGN-0203","freeze_aggregate_sha256","dfed75716edaff380b35f4b356f4a631a8ce17413a8e339ac2b77448cb94b0a0","dfed75716edaff380b35f4b356f4a631a8ce17413a8e339ac2b77448cb94b0a0","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05068","MI455X-SIGN-0203","formal_baseline_manifest_sha256","21e9d20cd1af23278e58d795a0a4c558692c9a4bef57f2e9482545a3a9b19a83","7ff0be6c7c72f7aba85fe584a14ef9df11f72e17c84a40cb541e1c6b2933e4b1","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-05069","MI455X-SIGN-0203","formal_baseline_manifest_bytes","6070","8965","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-05070","MI455X-SIGN-0203","formal_baseline_aggregate_sha256","6aa1bd6373b9d07b383a25c1355609cc6076ee8e491048d68d9c4ba445c0d165","f1520907d54e406e7d82f591e3799f07f569218aff0c321ac3b836b6c649da10","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-05071","MI455X-SIGN-0203","temporary_merge_validator_checks","102752","111040","changed","baseline_rebind","AWS formal merge changed the signed 32-table baseline and the fresh isolated-merge validator count."
"MI455X-REBASE-CELL-05072","MI455X-SIGN-0203","verdict","accept","accept","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05073","MI455X-SIGN-0203","reviewer","m2_final_review_mi455x","m2_mi455x_rebase","changed","new_independent_reviewer","The rebase is signed by the independent rebase reviewer."
"MI455X-REBASE-CELL-05074","MI455X-SIGN-0203","review_date","2026-08-13","2026-08-13","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05075","MI455X-SIGN-0203","notes","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。","仅授权该主键按冻结来源行追加，并把 review_status 从 draft 改为 reviewed；所有其余列保持冻结值。","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05076","MI455X-SIGN-0204","signoff_row_id","MI455X-SIGN-0204","MI455X-SIGN-0204","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05077","MI455X-SIGN-0204","binding_kind","lifecycle_pk_write","lifecycle_pk_write","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05078","MI455X-SIGN-0204","source_path","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-results.csv","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/search-results.csv","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05079","MI455X-SIGN-0204","source_sha256","5b18d025e6f10c36228b25219e4c91bd9ca6a3de7706ed1b8af49e3bbfd59c23","5b18d025e6f10c36228b25219e4c91bd9ca6a3de7706ed1b8af49e3bbfd59c23","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05080","MI455X-SIGN-0204","source_bytes","7203","7203","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05081","MI455X-SIGN-0204","target_path","最小参考资料库/search-results.csv","最小参考资料库/search-results.csv","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05082","MI455X-SIGN-0204","pk_column","search_result_id","search_result_id","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05083","MI455X-SIGN-0204","pk_value","SRESULT-M2W3-AMD-MI455X-SPECIAL-IMPLEMENTATION-CDNA5","SRESULT-M2W3-AMD-MI455X-SPECIAL-IMPLEMENTATION-CDNA5","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05084","MI455X-SIGN-0204","source_review_status","draft","draft","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05085","MI455X-SIGN-0204","authorized_review_status","reviewed","reviewed","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05086","MI455X-SIGN-0204","semantic_status_column","","","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05087","MI455X-SIGN-0204","semantic_status_before","","","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05088","MI455X-SIGN-0204","semantic_status_after","","","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05089","MI455X-SIGN-0204","source_line_sha256","2e2f1f156a1ef15718b1e66d5b548f11f53ffdd2d26a05a7f024ce7348640c6e","2e2f1f156a1ef15718b1e66d5b548f11f53ffdd2d26a05a7f024ce7348640c6e","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05090","MI455X-SIGN-0204","freeze_manifest_sha256","56ca298d6c9b327c3b5ef2babf30a0f5dc109b519381083e5717452a01b1331b","56ca298d6c9b327c3b5ef2babf30a0f5dc109b519381083e5717452a01b1331b","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
"MI455X-REBASE-CELL-05091","MI455X-SIGN-0204","freeze_manifest_bytes","4603","4603","unchanged","unchanged","Cell is byte-for-byte equivalent after CSV parsing."
