"signoff_row_id","target_path","pk_column","pk_value","source_path","source_file_hash_match","source_bytes_match","source_pk_count","source_line_hash_match","current_formal_pk_count","aws_authorized_write_intersection_count","aws_matching_signoff_ids","formal_table_change_since_old_baseline","current_formal_table_sha256","result"
"MI455X-SIGN-0229","最小参考资料库/source-endpoints.csv","endpoint_id","END-M2W3-AMD-MI455X-BROCHURE-LOCAL","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/source-endpoints.csv","yes","yes","1","yes","0","0","","changed","644a9dc2249c717c7e16121d5164184bd5dd9804b9be4983019bb1ad48bc9f6f","no_conflict"
"MI455X-SIGN-0230","最小参考资料库/source-families.csv","source_family_id","SFAM-M2W3-AMD-MI455X-PRODUCT","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/source-families.csv","yes","yes","1","yes","0","0","","unchanged","358869eac543ca7769129a0525834a366fb3abb5c3fba858b556bb414ed0b061","no_conflict"
"MI455X-SIGN-0231","最小参考资料库/source-families.csv","source_family_id","SFAM-M2W3-AMD-MI455X-BROCHURE","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/source-families.csv","yes","yes","1","yes","0","0","","unchanged","358869eac543ca7769129a0525834a366fb3abb5c3fba858b556bb414ed0b061","no_conflict"
"MI455X-SIGN-0232","最小参考资料库/source-screening.csv","screening_id","SCREEN-M2W3-AMD-MI455X-PRODUCT","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/source-screening.csv","yes","yes","1","yes","0","0","","changed","b4d12751bc347739b415feb2349d56297920a0cd2deab9887cb0c7b5a9377823","no_conflict"
"MI455X-SIGN-0233","最小参考资料库/source-screening.csv","screening_id","SCREEN-M2W3-AMD-MI455X-BROCHURE","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/source-screening.csv","yes","yes","1","yes","0","0","","changed","b4d12751bc347739b415feb2349d56297920a0cd2deab9887cb0c7b5a9377823","no_conflict"
"MI455X-SIGN-0234","最小参考资料库/source-screening.csv","screening_id","SCREEN-M2W3-AMD-MI400-FOR-MI455X","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/source-screening.csv","yes","yes","1","yes","0","0","","changed","b4d12751bc347739b415feb2349d56297920a0cd2deab9887cb0c7b5a9377823","no_conflict"
"MI455X-SIGN-0235","最小参考资料库/source-screening.csv","screening_id","SCREEN-M2W3-AMD-CDNA5-FOR-MI455X","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/source-screening.csv","yes","yes","1","yes","0","0","","changed","b4d12751bc347739b415feb2349d56297920a0cd2deab9887cb0c7b5a9377823","no_conflict"
"MI455X-SIGN-0236","最小参考资料库/source-selected-roles.csv","source_selected_role_id","SROLE-M2W3-AMD-MI455X-PRODUCT-IDENTITY","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/source-selected-roles.csv","yes","yes","1","yes","0","0","","changed","5974d3615274baf78482815586f0fed10da3639532b7e8ba681a16ac59af2c57","no_conflict"
"MI455X-SIGN-0237","最小参考资料库/source-selected-roles.csv","source_selected_role_id","SROLE-M2W3-AMD-MI455X-PRODUCT-CORE","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/source-selected-roles.csv","yes","yes","1","yes","0","0","","changed","5974d3615274baf78482815586f0fed10da3639532b7e8ba681a16ac59af2c57","no_conflict"
"MI455X-SIGN-0238","最小参考资料库/source-selected-roles.csv","source_selected_role_id","SROLE-M2W3-AMD-MI455X-BROCHURE-CORE","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/source-selected-roles.csv","yes","yes","1","yes","0","0","","changed","5974d3615274baf78482815586f0fed10da3639532b7e8ba681a16ac59af2c57","no_conflict"
"MI455X-SIGN-0239","最小参考资料库/source-selected-roles.csv","source_selected_role_id","SROLE-M2W3-AMD-MI400-MODULE-PHYSICAL","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/source-selected-roles.csv","yes","yes","1","yes","0","0","","changed","5974d3615274baf78482815586f0fed10da3639532b7e8ba681a16ac59af2c57","no_conflict"
"MI455X-SIGN-0240","最小参考资料库/source-selected-roles.csv","source_selected_role_id","SROLE-M2W3-AMD-CDNA5-RELATION","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/source-selected-roles.csv","yes","yes","1","yes","0","0","","changed","5974d3615274baf78482815586f0fed10da3639532b7e8ba681a16ac59af2c57","no_conflict"
"MI455X-SIGN-0241","最小参考资料库/sources.csv","source_id","SRC-M2W3-AMD-MI455X-PRODUCT-20260813","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/sources.csv","yes","yes","1","yes","0","0","","changed","43c72603ecf52b78aa0e737840190320accf567b0d3d769c1c8b64ce223a84fc","no_conflict"
"MI455X-SIGN-0242","最小参考资料库/sources.csv","source_id","SRC-M2W3-AMD-MI455X-BROCHURE-202607","审计/子代理交接/m2_staging/M2-W3-AMD-MI455X-MODULE/structured/sources.csv","yes","yes","1","yes","0","0","","changed","43c72603ecf52b78aa0e737840190320accf567b0d3d769c1c8b64ce223a84fc","no_conflict"
