"search_result_id","search_id","source_id","result_relation","review_status","notes"
"SRESULT-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-INT4-ROUNDING-1","SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-INT4-ROUNDING","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-ROUNDING on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-INT4; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-INT4-ROUNDING-2","SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-INT4-ROUNDING","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-ROUNDING on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-INT4; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-INT4-SATURATION-1","SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-INT4-SATURATION","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-SATURATION on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-INT4; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-INT4-SATURATION-2","SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-INT4-SATURATION","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-SATURATION on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-INT4; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-INT4-SCALING-GRANULARITY-1","SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-INT4-SCALING-GRANULARITY","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-SCALING-GRANULARITY on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-INT4; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-INT4-SCALING-GRANULARITY-2","SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-INT4-SCALING-GRANULARITY","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-SCALING-GRANULARITY on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-INT4; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-INT4-SCALING-MODE-1","SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-INT4-SCALING-MODE","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-SCALING-MODE on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-INT4; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-INT4-SCALING-MODE-2","SEARCH-R1-GA100-V2-PATH-R1-GA100-AMPERE-TENSOR-INT4-SCALING-MODE","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-SCALING-MODE on precision_path:PPATH-R1-GA100-AMPERE-TENSOR-INT4; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-TENSOR-FP16-DENSE-OUTPUT-1","SEARCH-R1-GA100-V2-PATH-R1-GA100-TENSOR-FP16-DENSE-OUTPUT","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-OUTPUT on precision_path:PPATH-R1-GA100-TENSOR-FP16-DENSE; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-TENSOR-FP16-DENSE-OUTPUT-2","SEARCH-R1-GA100-V2-PATH-R1-GA100-TENSOR-FP16-DENSE-OUTPUT","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-OUTPUT on precision_path:PPATH-R1-GA100-TENSOR-FP16-DENSE; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-TENSOR-FP16-DENSE-PHYSICAL-ACCUM-1","SEARCH-R1-GA100-V2-PATH-R1-GA100-TENSOR-FP16-DENSE-PHYSICAL-ACCUM","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-PHYSICAL-ACCUM on precision_path:PPATH-R1-GA100-TENSOR-FP16-DENSE; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-TENSOR-FP16-DENSE-PHYSICAL-ACCUM-2","SEARCH-R1-GA100-V2-PATH-R1-GA100-TENSOR-FP16-DENSE-PHYSICAL-ACCUM","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-PHYSICAL-ACCUM on precision_path:PPATH-R1-GA100-TENSOR-FP16-DENSE; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-TENSOR-FP16-DENSE-PRODUCT-1","SEARCH-R1-GA100-V2-PATH-R1-GA100-TENSOR-FP16-DENSE-PRODUCT","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-PRODUCT on precision_path:PPATH-R1-GA100-TENSOR-FP16-DENSE; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-TENSOR-FP16-DENSE-PRODUCT-2","SEARCH-R1-GA100-V2-PATH-R1-GA100-TENSOR-FP16-DENSE-PRODUCT","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-PRODUCT on precision_path:PPATH-R1-GA100-TENSOR-FP16-DENSE; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-TENSOR-FP16-DENSE-ROUNDING-1","SEARCH-R1-GA100-V2-PATH-R1-GA100-TENSOR-FP16-DENSE-ROUNDING","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-ROUNDING on precision_path:PPATH-R1-GA100-TENSOR-FP16-DENSE; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-TENSOR-FP16-DENSE-ROUNDING-2","SEARCH-R1-GA100-V2-PATH-R1-GA100-TENSOR-FP16-DENSE-ROUNDING","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-ROUNDING on precision_path:PPATH-R1-GA100-TENSOR-FP16-DENSE; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-TENSOR-FP16-DENSE-SATURATION-1","SEARCH-R1-GA100-V2-PATH-R1-GA100-TENSOR-FP16-DENSE-SATURATION","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-SATURATION on precision_path:PPATH-R1-GA100-TENSOR-FP16-DENSE; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-TENSOR-FP16-DENSE-SATURATION-2","SEARCH-R1-GA100-V2-PATH-R1-GA100-TENSOR-FP16-DENSE-SATURATION","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-SATURATION on precision_path:PPATH-R1-GA100-TENSOR-FP16-DENSE; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-TENSOR-FP16-DENSE-SCALING-GRANULARITY-1","SEARCH-R1-GA100-V2-PATH-R1-GA100-TENSOR-FP16-DENSE-SCALING-GRANULARITY","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-SCALING-GRANULARITY on precision_path:PPATH-R1-GA100-TENSOR-FP16-DENSE; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-TENSOR-FP16-DENSE-SCALING-GRANULARITY-2","SEARCH-R1-GA100-V2-PATH-R1-GA100-TENSOR-FP16-DENSE-SCALING-GRANULARITY","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-SCALING-GRANULARITY on precision_path:PPATH-R1-GA100-TENSOR-FP16-DENSE; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-TENSOR-FP16-DENSE-SCALING-MODE-1","SEARCH-R1-GA100-V2-PATH-R1-GA100-TENSOR-FP16-DENSE-SCALING-MODE","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-SCALING-MODE on precision_path:PPATH-R1-GA100-TENSOR-FP16-DENSE; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-TENSOR-FP16-DENSE-SCALING-MODE-2","SEARCH-R1-GA100-V2-PATH-R1-GA100-TENSOR-FP16-DENSE-SCALING-MODE","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-SCALING-MODE on precision_path:PPATH-R1-GA100-TENSOR-FP16-DENSE; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-TENSOR-FP16-DENSE-SUBNORMAL-1","SEARCH-R1-GA100-V2-PATH-R1-GA100-TENSOR-FP16-DENSE-SUBNORMAL","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-NUM-SUBNORMAL on precision_path:PPATH-R1-GA100-TENSOR-FP16-DENSE; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-PATH-R1-GA100-TENSOR-FP16-DENSE-SUBNORMAL-2","SEARCH-R1-GA100-V2-PATH-R1-GA100-TENSOR-FP16-DENSE-SUBNORMAL","SRC-NVIDIA-PTX-ISA-7-2","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-2 for FIELD-NUM-SUBNORMAL on precision_path:PPATH-R1-GA100-TENSOR-FP16-DENSE; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-V2-COMP-ARRAY-SHAPE-1","SEARCH-R1-GA100-V2-V2-COMP-ARRAY-SHAPE","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-COMP-ARRAY-SHAPE on component:COMP-R1-GA100-TENSOR; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-V2-COMP-ARRAY-SHAPE-2","SEARCH-R1-GA100-V2-V2-COMP-ARRAY-SHAPE","SRC-NVIDIA-A100-ISSCC-2021","checked_no_support","draft","Checked SRC-NVIDIA-A100-ISSCC-2021 for FIELD-COMP-ARRAY-SHAPE on component:COMP-R1-GA100-TENSOR; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-V2-INT-BISECTION-BW-1","SEARCH-R1-GA100-V2-V2-INT-BISECTION-BW","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-INT-BISECTION-BW on topology:TOPO-R1-GA100-NVLINK-GAP; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-V2-INT-BISECTION-BW-2","SEARCH-R1-GA100-V2-V2-INT-BISECTION-BW","SRC-NVIDIA-A100-ISSCC-2021","checked_no_support","draft","Checked SRC-NVIDIA-A100-ISSCC-2021 for FIELD-INT-BISECTION-BW on topology:TOPO-R1-GA100-NVLINK-GAP; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-V2-INT-COLLECTIVE-1","SEARCH-R1-GA100-V2-V2-INT-COLLECTIVE","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-INT-COLLECTIVE on link:LINK-R1-GA100-NVLINK-INTERFACE; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-V2-INT-COLLECTIVE-2","SEARCH-R1-GA100-V2-V2-INT-COLLECTIVE","SRC-NVIDIA-A100-ISSCC-2021","checked_no_support","draft","Checked SRC-NVIDIA-A100-ISSCC-2021 for FIELD-INT-COLLECTIVE on link:LINK-R1-GA100-NVLINK-INTERFACE; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-V2-INT-DEGREE-1","SEARCH-R1-GA100-V2-V2-INT-DEGREE","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-INT-DEGREE on topology:TOPO-R1-GA100-NVLINK-GAP; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-V2-INT-DEGREE-2","SEARCH-R1-GA100-V2-V2-INT-DEGREE","SRC-NVIDIA-A100-ISSCC-2021","checked_no_support","draft","Checked SRC-NVIDIA-A100-ISSCC-2021 for FIELD-INT-DEGREE on topology:TOPO-R1-GA100-NVLINK-GAP; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-V2-INT-HOPS-1","SEARCH-R1-GA100-V2-V2-INT-HOPS","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-INT-HOPS on topology:TOPO-R1-GA100-NVLINK-GAP; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-V2-INT-HOPS-2","SEARCH-R1-GA100-V2-V2-INT-HOPS","SRC-NVIDIA-A100-ISSCC-2021","checked_no_support","draft","Checked SRC-NVIDIA-A100-ISSCC-2021 for FIELD-INT-HOPS on topology:TOPO-R1-GA100-NVLINK-GAP; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-V2-INT-LATENCY-1","SEARCH-R1-GA100-V2-V2-INT-LATENCY","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-INT-LATENCY on link:LINK-R1-GA100-NVLINK-INTERFACE; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-V2-INT-LATENCY-2","SEARCH-R1-GA100-V2-V2-INT-LATENCY","SRC-NVIDIA-A100-ISSCC-2021","checked_no_support","draft","Checked SRC-NVIDIA-A100-ISSCC-2021 for FIELD-INT-LATENCY on link:LINK-R1-GA100-NVLINK-INTERFACE; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-V2-INT-TOPOLOGY-1","SEARCH-R1-GA100-V2-V2-INT-TOPOLOGY","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-INT-TOPOLOGY on topology:TOPO-R1-GA100-NVLINK-GAP; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-V2-INT-TOPOLOGY-2","SEARCH-R1-GA100-V2-V2-INT-TOPOLOGY","SRC-NVIDIA-A100-ISSCC-2021","checked_no_support","draft","Checked SRC-NVIDIA-A100-ISSCC-2021 for FIELD-INT-TOPOLOGY on topology:TOPO-R1-GA100-NVLINK-GAP; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-V2-INT-TOPOLOGY-DIMENSIONS-1","SEARCH-R1-GA100-V2-V2-INT-TOPOLOGY-DIMENSIONS","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-INT-TOPOLOGY-DIMENSIONS on topology:TOPO-R1-GA100-NVLINK-GAP; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-V2-INT-TOPOLOGY-DIMENSIONS-2","SEARCH-R1-GA100-V2-V2-INT-TOPOLOGY-DIMENSIONS","SRC-NVIDIA-A100-ISSCC-2021","checked_no_support","draft","Checked SRC-NVIDIA-A100-ISSCC-2021 for FIELD-INT-TOPOLOGY-DIMENSIONS on topology:TOPO-R1-GA100-NVLINK-GAP; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-V2-INT-TOPOLOGY-NODE-COUNT-1","SEARCH-R1-GA100-V2-V2-INT-TOPOLOGY-NODE-COUNT","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-INT-TOPOLOGY-NODE-COUNT on topology:TOPO-R1-GA100-NVLINK-GAP; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-V2-INT-TOPOLOGY-NODE-COUNT-2","SEARCH-R1-GA100-V2-V2-INT-TOPOLOGY-NODE-COUNT","SRC-NVIDIA-A100-ISSCC-2021","checked_no_support","draft","Checked SRC-NVIDIA-A100-ISSCC-2021 for FIELD-INT-TOPOLOGY-NODE-COUNT on topology:TOPO-R1-GA100-NVLINK-GAP; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-V2-INT-TOPOLOGY-ROUTING-1","SEARCH-R1-GA100-V2-V2-INT-TOPOLOGY-ROUTING","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-INT-TOPOLOGY-ROUTING on topology:TOPO-R1-GA100-NVLINK-GAP; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-V2-INT-TOPOLOGY-ROUTING-2","SEARCH-R1-GA100-V2-V2-INT-TOPOLOGY-ROUTING","SRC-NVIDIA-A100-ISSCC-2021","checked_no_support","draft","Checked SRC-NVIDIA-A100-ISSCC-2021 for FIELD-INT-TOPOLOGY-ROUTING on topology:TOPO-R1-GA100-NVLINK-GAP; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-V2-MEM-BANKS-1","SEARCH-R1-GA100-V2-V2-MEM-BANKS","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-MEM-BANKS on component:COMP-R1-GA100-L1SMEM; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-V2-MEM-BANKS-2","SEARCH-R1-GA100-V2-V2-MEM-BANKS","SRC-NVIDIA-AMPERE-MICROBENCH-ARXIV-V1-2022","checked_no_support","draft","Checked SRC-NVIDIA-AMPERE-MICROBENCH-ARXIV-V1-2022 for FIELD-MEM-BANKS on component:COMP-R1-GA100-L1SMEM; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-V2-MEM-BIDIR-BW-1","SEARCH-R1-GA100-V2-V2-MEM-BIDIR-BW","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-MEM-BIDIR-BW on component:COMP-R1-GA100-L2; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-V2-MEM-BIDIR-BW-2","SEARCH-R1-GA100-V2-V2-MEM-BIDIR-BW","SRC-NVIDIA-AMPERE-MICROBENCH-ARXIV-V1-2022","checked_no_support","draft","Checked SRC-NVIDIA-AMPERE-MICROBENCH-ARXIV-V1-2022 for FIELD-MEM-BIDIR-BW on component:COMP-R1-GA100-L2; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-V2-MEM-PORTS-1","SEARCH-R1-GA100-V2-V2-MEM-PORTS","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-MEM-PORTS on component:COMP-R1-GA100-L1SMEM; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-V2-MEM-PORTS-2","SEARCH-R1-GA100-V2-V2-MEM-PORTS","SRC-NVIDIA-AMPERE-MICROBENCH-ARXIV-V1-2022","checked_no_support","draft","Checked SRC-NVIDIA-AMPERE-MICROBENCH-ARXIV-V1-2022 for FIELD-MEM-PORTS on component:COMP-R1-GA100-L1SMEM; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-V2-MEM-READ-WRITE-MODEL-1","SEARCH-R1-GA100-V2-V2-MEM-READ-WRITE-MODEL","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-MEM-READ-WRITE-MODEL on component:COMP-R1-GA100-L1SMEM; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-V2-MEM-READ-WRITE-MODEL-2","SEARCH-R1-GA100-V2-V2-MEM-READ-WRITE-MODEL","SRC-NVIDIA-AMPERE-MICROBENCH-ARXIV-V1-2022","checked_no_support","draft","Checked SRC-NVIDIA-AMPERE-MICROBENCH-ARXIV-V1-2022 for FIELD-MEM-READ-WRITE-MODEL on component:COMP-R1-GA100-L1SMEM; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-V2-MEM-WRITE-TRANSFER-PER-CYCLE-1","SEARCH-R1-GA100-V2-V2-MEM-WRITE-TRANSFER-PER-CYCLE","SRC-M2NA-NVIDIA-AMPERE-WP-2020","checked_no_support","draft","Checked SRC-M2NA-NVIDIA-AMPERE-WP-2020 for FIELD-MEM-WRITE-TRANSFER-PER-CYCLE on component:COMP-R1-GA100-L1SMEM; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-V2-MEM-WRITE-TRANSFER-PER-CYCLE-2","SEARCH-R1-GA100-V2-V2-MEM-WRITE-TRANSFER-PER-CYCLE","SRC-NVIDIA-AMPERE-MICROBENCH-ARXIV-V1-2022","checked_no_support","draft","Checked SRC-NVIDIA-AMPERE-MICROBENCH-ARXIV-V1-2022 for FIELD-MEM-WRITE-TRANSFER-PER-CYCLE on component:COMP-R1-GA100-L1SMEM; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-V2-SW-CUSTOM-OPERATOR-1","SEARCH-R1-GA100-V2-V2-SW-CUSTOM-OPERATOR","SRC-NVIDIA-CUDA-C-PROGRAMMING-GUIDE-11-0","checked_no_support","draft","Checked SRC-NVIDIA-CUDA-C-PROGRAMMING-GUIDE-11-0 for FIELD-SW-CUSTOM-OPERATOR on object:OBJ-NVIDIA-AMPERE-ARCH; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-V2-SW-CUSTOM-OPERATOR-2","SEARCH-R1-GA100-V2-V2-SW-CUSTOM-OPERATOR","SRC-NVIDIA-PTX-ISA-7-0","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-0 for FIELD-SW-CUSTOM-OPERATOR on object:OBJ-NVIDIA-AMPERE-ARCH; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-V2-SW-DYNAMIC-SHAPE-1","SEARCH-R1-GA100-V2-V2-SW-DYNAMIC-SHAPE","SRC-NVIDIA-CUDA-C-PROGRAMMING-GUIDE-11-0","checked_no_support","draft","Checked SRC-NVIDIA-CUDA-C-PROGRAMMING-GUIDE-11-0 for FIELD-SW-DYNAMIC-SHAPE on object:OBJ-NVIDIA-AMPERE-ARCH; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-V2-SW-DYNAMIC-SHAPE-2","SEARCH-R1-GA100-V2-V2-SW-DYNAMIC-SHAPE","SRC-NVIDIA-PTX-ISA-7-0","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-0 for FIELD-SW-DYNAMIC-SHAPE on object:OBJ-NVIDIA-AMPERE-ARCH; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-V2-SW-QUANTIZATION-TOOL-1","SEARCH-R1-GA100-V2-V2-SW-QUANTIZATION-TOOL","SRC-NVIDIA-CUDA-C-PROGRAMMING-GUIDE-11-0","checked_no_support","draft","Checked SRC-NVIDIA-CUDA-C-PROGRAMMING-GUIDE-11-0 for FIELD-SW-QUANTIZATION-TOOL on object:OBJ-NVIDIA-AMPERE-ARCH; it does not provide a condition-complete value for the frozen target."
"SRESULT-R1-GA100-V2-V2-SW-QUANTIZATION-TOOL-2","SEARCH-R1-GA100-V2-V2-SW-QUANTIZATION-TOOL","SRC-NVIDIA-PTX-ISA-7-0","checked_no_support","draft","Checked SRC-NVIDIA-PTX-ISA-7-0 for FIELD-SW-QUANTIZATION-TOOL on object:OBJ-NVIDIA-AMPERE-ARCH; it does not provide a condition-complete value for the frozen target."
