"search_result_id","search_id","source_id","result_relation","review_status","notes"
"SRESULT-M2W3-AMD-MI455X-SPECIAL-IMPLEMENTATION-BROCHURE","SEARCH-M2W3-AMD-MI455X-SPECIAL-IMPLEMENTATION","SRC-M2W3-AMD-MI455X-BROCHURE-202607","checked_no_support","reviewed","Product source identifies no dedicated MoE routing, Top-K or related module."
"SRESULT-M2W3-AMD-MI455X-SPECIAL-IMPLEMENTATION-MI400","SEARCH-M2W3-AMD-MI455X-SPECIAL-IMPLEMENTATION","SRC-M2W2-AMD-MI400-LANDING-20260813","checked_no_support","reviewed","Product source identifies no dedicated MoE routing, Top-K or related module."
"SRESULT-M2W3-AMD-MI455X-SPECIAL-IMPLEMENTATION-CDNA5","SEARCH-M2W3-AMD-MI455X-SPECIAL-IMPLEMENTATION","SRC-M2NA-AMD-CDNA5-WP","checked_no_support","reviewed","Architecture mechanisms are not evidence of a MI455X-dedicated MoE routing or Top-K unit."
"SRESULT-M2W3-AMD-MI455X-HBM-INTERFACE-PRODUCT","SEARCH-M2W3-AMD-MI455X-HBM-INTERFACE","SRC-M2W3-AMD-MI455X-PRODUCT-20260813","checked_no_support","reviewed","Checked source gives no total MI455X HBM interface width."
"SRESULT-M2W3-AMD-MI455X-HBM-INTERFACE-BROCHURE","SEARCH-M2W3-AMD-MI455X-HBM-INTERFACE","SRC-M2W3-AMD-MI455X-BROCHURE-202607","checked_no_support","reviewed","Checked source gives no total MI455X HBM interface width."
"SRESULT-M2W3-AMD-MI455X-HBM-INTERFACE-MI400","SEARCH-M2W3-AMD-MI455X-HBM-INTERFACE","SRC-M2W2-AMD-MI400-LANDING-20260813","checked_no_support","reviewed","Checked source gives no total MI455X HBM interface width."
"SRESULT-M2W3-AMD-MI455X-HBM-INTERFACE-CDNA5","SEARCH-M2W3-AMD-MI455X-HBM-INTERFACE","SRC-M2NA-AMD-CDNA5-WP","checked_no_support","reviewed","Checked source gives no total MI455X HBM interface width."
"SRESULT-M2W3-AMD-MI455X-DIE-AREA-PRODUCT","SEARCH-M2W3-AMD-MI455X-DIE-AREA","SRC-M2W3-AMD-MI455X-PRODUCT-20260813","checked_no_support","reviewed","Checked source gives no MI455X die or chiplet area."
"SRESULT-M2W3-AMD-MI455X-DIE-AREA-BROCHURE","SEARCH-M2W3-AMD-MI455X-DIE-AREA","SRC-M2W3-AMD-MI455X-BROCHURE-202607","checked_no_support","reviewed","Checked source gives no MI455X die or chiplet area."
"SRESULT-M2W3-AMD-MI455X-DIE-AREA-MI400","SEARCH-M2W3-AMD-MI455X-DIE-AREA","SRC-M2W2-AMD-MI400-LANDING-20260813","checked_no_support","reviewed","Checked source gives no MI455X die or chiplet area."
"SRESULT-M2W3-AMD-MI455X-DIE-AREA-CDNA5","SEARCH-M2W3-AMD-MI455X-DIE-AREA","SRC-M2NA-AMD-CDNA5-WP","checked_no_support","reviewed","Checked source gives no MI455X die or chiplet area."
"SRESULT-M2W3-AMD-MI455X-RUNTIME-VERSION-PRODUCT","SEARCH-M2W3-AMD-MI455X-RUNTIME-VERSION","SRC-M2W3-AMD-MI455X-PRODUCT-20260813","checked_no_support","reviewed","Source names software/ecosystem support but provides no minimum versioned runtime floor."
"SRESULT-M2W3-AMD-MI455X-RUNTIME-VERSION-BROCHURE","SEARCH-M2W3-AMD-MI455X-RUNTIME-VERSION","SRC-M2W3-AMD-MI455X-BROCHURE-202607","checked_no_support","reviewed","Source names software/ecosystem support but provides no minimum versioned runtime floor."
"SRESULT-M2W3-AMD-MI455X-RUNTIME-VERSION-MI400","SEARCH-M2W3-AMD-MI455X-RUNTIME-VERSION","SRC-M2W2-AMD-MI400-LANDING-20260813","checked_no_support","reviewed","Checked source does not establish a current MI455X minimum runtime version."
"SRESULT-M2W3-AMD-MI455X-RUNTIME-VERSION-CDNA5","SEARCH-M2W3-AMD-MI455X-RUNTIME-VERSION","SRC-M2NA-AMD-CDNA5-WP","checked_no_support","reviewed","Checked source does not establish a current MI455X minimum runtime version."
"SRESULT-M2W3-AMD-MI350P-ACCUMULATION-BLOG","SEARCH-M2W3-AMD-MI350P-ACCUMULATION","SRC-M2W3-AMD-MI350P-BLOG-20260507","checked_no_support","reviewed","Architecture-level C/D semantics are not automatically product-peak semantics. Checked source does not establish the required MI350P value."
"SRESULT-M2W3-AMD-MI350P-ACCUMULATION-BROCHURE","SEARCH-M2W3-AMD-MI350P-ACCUMULATION","SRC-M2W3-AMD-MI350P-BROCHURE-202605","checked_no_support","reviewed","Architecture-level C/D semantics are not automatically product-peak semantics. Checked source does not establish the required MI350P value."
"SRESULT-M2W3-AMD-MI350P-ACCUMULATION-CDNA4-ISA","SEARCH-M2W3-AMD-MI350P-ACCUMULATION","SRC-M2NA-AMD-CDNA4-ISA","checked_no_support","reviewed","Architecture-scoped source checked: Architecture-level C/D semantics are not automatically product-peak semantics. It does not establish the MI350P product/path field."
"SRESULT-M2W3-AMD-MI350P-ACCUMULATION-CDNA4-WP","SEARCH-M2W3-AMD-MI350P-ACCUMULATION","SRC-M2NA-AMD-CDNA4-WP","checked_no_support","reviewed","Architecture-scoped source checked: Architecture-level C/D semantics are not automatically product-peak semantics. It does not establish the MI350P product/path field."
"SRESULT-M2W3-AMD-MI350P-ACCUMULATION-PRODUCT","SEARCH-M2W3-AMD-MI350P-ACCUMULATION","SRC-M2W3-AMD-MI350P-PRODUCT-20260813","checked_no_support","reviewed","Architecture-level C/D semantics are not automatically product-peak semantics. Checked source does not establish the required MI350P value."
"SRESULT-M2W3-AMD-MI350P-AVAILABILITY-DATE-BLOG","SEARCH-M2W3-AMD-MI350P-AVAILABILITY-DATE","SRC-M2W3-AMD-MI350P-BLOG-20260507","checked_no_support","reviewed","The article supports status by its date, not a first-supply date. Checked source does not establish the required MI350P value."
"SRESULT-M2W3-AMD-MI350P-AVAILABILITY-DATE-BROCHURE","SEARCH-M2W3-AMD-MI350P-AVAILABILITY-DATE","SRC-M2W3-AMD-MI350P-BROCHURE-202605","checked_no_support","reviewed","The article supports status by its date, not a first-supply date. Checked source does not establish the required MI350P value."
"SRESULT-M2W3-AMD-MI350P-AVAILABILITY-DATE-PRODUCT","SEARCH-M2W3-AMD-MI350P-AVAILABILITY-DATE","SRC-M2W3-AMD-MI350P-PRODUCT-20260813","checked_no_support","reviewed","The article supports status by its date, not a first-supply date. Checked source does not establish the required MI350P value."
"SRESULT-M2W3-AMD-MI350P-DIE-AREA-BLOG","SEARCH-M2W3-AMD-MI350P-DIE-AREA","SRC-M2W3-AMD-MI350P-BLOG-20260507","checked_no_support","reviewed","No object-matched area value is present. Checked source does not establish the required MI350P value."
"SRESULT-M2W3-AMD-MI350P-DIE-AREA-BROCHURE","SEARCH-M2W3-AMD-MI350P-DIE-AREA","SRC-M2W3-AMD-MI350P-BROCHURE-202605","checked_no_support","reviewed","No object-matched area value is present. Checked source does not establish the required MI350P value."
"SRESULT-M2W3-AMD-MI350P-DIE-AREA-CDNA4-ISA","SEARCH-M2W3-AMD-MI350P-DIE-AREA","SRC-M2NA-AMD-CDNA4-ISA","checked_no_support","reviewed","Architecture-scoped source checked: No object-matched area value is present. It does not establish the MI350P product/path field."
"SRESULT-M2W3-AMD-MI350P-DIE-AREA-CDNA4-WP","SEARCH-M2W3-AMD-MI350P-DIE-AREA","SRC-M2NA-AMD-CDNA4-WP","checked_no_support","reviewed","Architecture-scoped source checked: No object-matched area value is present. It does not establish the MI350P product/path field."
"SRESULT-M2W3-AMD-MI350P-DIE-AREA-PRODUCT","SEARCH-M2W3-AMD-MI350P-DIE-AREA","SRC-M2W3-AMD-MI350P-PRODUCT-20260813","checked_no_support","reviewed","No object-matched area value is present. Checked source does not establish the required MI350P value."
"SRESULT-M2W3-AMD-MI350P-HBM-STACKS-BLOG","SEARCH-M2W3-AMD-MI350P-HBM-STACKS","SRC-M2W3-AMD-MI350P-BLOG-20260507","checked_no_support","reviewed","Capacity and interface width do not determine a published stack count. Checked source does not establish the required MI350P value."
"SRESULT-M2W3-AMD-MI350P-HBM-STACKS-BROCHURE","SEARCH-M2W3-AMD-MI350P-HBM-STACKS","SRC-M2W3-AMD-MI350P-BROCHURE-202605","checked_no_support","reviewed","Capacity and interface width do not determine a published stack count. Checked source does not establish the required MI350P value."
"SRESULT-M2W3-AMD-MI350P-HBM-STACKS-CDNA4-ISA","SEARCH-M2W3-AMD-MI350P-HBM-STACKS","SRC-M2NA-AMD-CDNA4-ISA","checked_no_support","reviewed","Architecture-scoped source checked: Capacity and interface width do not determine a published stack count. It does not establish the MI350P product/path field."
"SRESULT-M2W3-AMD-MI350P-HBM-STACKS-CDNA4-WP","SEARCH-M2W3-AMD-MI350P-HBM-STACKS","SRC-M2NA-AMD-CDNA4-WP","checked_no_support","reviewed","Architecture-scoped source checked: Capacity and interface width do not determine a published stack count. It does not establish the MI350P product/path field."
"SRESULT-M2W3-AMD-MI350P-HBM-STACKS-PRODUCT","SEARCH-M2W3-AMD-MI350P-HBM-STACKS","SRC-M2W3-AMD-MI350P-PRODUCT-20260813","checked_no_support","reviewed","Capacity and interface width do not determine a published stack count. Checked source does not establish the required MI350P value."
"SRESULT-M2W3-AMD-MI350P-OPERAND-A-BLOG","SEARCH-M2W3-AMD-MI350P-OPERAND-A","SRC-M2W3-AMD-MI350P-BLOG-20260507","checked_no_support","reviewed","A performance-format label is not a product/path operand contract. Checked source does not establish the required MI350P value."
"SRESULT-M2W3-AMD-MI350P-OPERAND-A-BROCHURE","SEARCH-M2W3-AMD-MI350P-OPERAND-A","SRC-M2W3-AMD-MI350P-BROCHURE-202605","checked_no_support","reviewed","A performance-format label is not a product/path operand contract. Checked source does not establish the required MI350P value."
"SRESULT-M2W3-AMD-MI350P-OPERAND-A-CDNA4-ISA","SEARCH-M2W3-AMD-MI350P-OPERAND-A","SRC-M2NA-AMD-CDNA4-ISA","checked_no_support","reviewed","Architecture-scoped source checked: A performance-format label is not a product/path operand contract. It does not establish the MI350P product/path field."
"SRESULT-M2W3-AMD-MI350P-OPERAND-A-CDNA4-WP","SEARCH-M2W3-AMD-MI350P-OPERAND-A","SRC-M2NA-AMD-CDNA4-WP","checked_no_support","reviewed","Architecture-scoped source checked: A performance-format label is not a product/path operand contract. It does not establish the MI350P product/path field."
"SRESULT-M2W3-AMD-MI350P-OPERAND-A-PRODUCT","SEARCH-M2W3-AMD-MI350P-OPERAND-A","SRC-M2W3-AMD-MI350P-PRODUCT-20260813","checked_no_support","reviewed","A performance-format label is not a product/path operand contract. Checked source does not establish the required MI350P value."
"SRESULT-M2W3-AMD-MI350P-OPERAND-B-BLOG","SEARCH-M2W3-AMD-MI350P-OPERAND-B","SRC-M2W3-AMD-MI350P-BLOG-20260507","checked_no_support","reviewed","A performance-format label is not a product/path operand contract. Checked source does not establish the required MI350P value."
"SRESULT-M2W3-AMD-MI350P-OPERAND-B-BROCHURE","SEARCH-M2W3-AMD-MI350P-OPERAND-B","SRC-M2W3-AMD-MI350P-BROCHURE-202605","checked_no_support","reviewed","A performance-format label is not a product/path operand contract. Checked source does not establish the required MI350P value."
"SRESULT-M2W3-AMD-MI350P-OPERAND-B-CDNA4-ISA","SEARCH-M2W3-AMD-MI350P-OPERAND-B","SRC-M2NA-AMD-CDNA4-ISA","checked_no_support","reviewed","Architecture-scoped source checked: A performance-format label is not a product/path operand contract. It does not establish the MI350P product/path field."
"SRESULT-M2W3-AMD-MI350P-OPERAND-B-CDNA4-WP","SEARCH-M2W3-AMD-MI350P-OPERAND-B","SRC-M2NA-AMD-CDNA4-WP","checked_no_support","reviewed","Architecture-scoped source checked: A performance-format label is not a product/path operand contract. It does not establish the MI350P product/path field."
"SRESULT-M2W3-AMD-MI350P-OPERAND-B-PRODUCT","SEARCH-M2W3-AMD-MI350P-OPERAND-B","SRC-M2W3-AMD-MI350P-PRODUCT-20260813","checked_no_support","reviewed","A performance-format label is not a product/path operand contract. Checked source does not establish the required MI350P value."
"SRESULT-M2W3-AMD-MI350P-OUTPUT-FORMAT-BLOG","SEARCH-M2W3-AMD-MI350P-OUTPUT-FORMAT","SRC-M2W3-AMD-MI350P-BLOG-20260507","checked_no_support","reviewed","E5M2/E4M3 labels do not establish the product peak output format. Checked source does not establish the required MI350P value."
"SRESULT-M2W3-AMD-MI350P-OUTPUT-FORMAT-BROCHURE","SEARCH-M2W3-AMD-MI350P-OUTPUT-FORMAT","SRC-M2W3-AMD-MI350P-BROCHURE-202605","checked_no_support","reviewed","E5M2/E4M3 labels do not establish the product peak output format. Checked source does not establish the required MI350P value."
"SRESULT-M2W3-AMD-MI350P-OUTPUT-FORMAT-CDNA4-ISA","SEARCH-M2W3-AMD-MI350P-OUTPUT-FORMAT","SRC-M2NA-AMD-CDNA4-ISA","checked_no_support","reviewed","Architecture-scoped source checked: E5M2/E4M3 labels do not establish the product peak output format. It does not establish the MI350P product/path field."
"SRESULT-M2W3-AMD-MI350P-OUTPUT-FORMAT-CDNA4-WP","SEARCH-M2W3-AMD-MI350P-OUTPUT-FORMAT","SRC-M2NA-AMD-CDNA4-WP","checked_no_support","reviewed","Architecture-scoped source checked: E5M2/E4M3 labels do not establish the product peak output format. It does not establish the MI350P product/path field."
"SRESULT-M2W3-AMD-MI350P-OUTPUT-FORMAT-PRODUCT","SEARCH-M2W3-AMD-MI350P-OUTPUT-FORMAT","SRC-M2W3-AMD-MI350P-PRODUCT-20260813","checked_no_support","reviewed","E5M2/E4M3 labels do not establish the product peak output format. Checked source does not establish the required MI350P value."
"SRESULT-M2W3-AMD-MI350P-PHYSICAL-ACCUM-BLOG","SEARCH-M2W3-AMD-MI350P-PHYSICAL-ACCUM","SRC-M2W3-AMD-MI350P-BLOG-20260507","checked_no_support","reviewed","No product-specific internal width or semantics are stated. Checked source does not establish the required MI350P value."
"SRESULT-M2W3-AMD-MI350P-PHYSICAL-ACCUM-BROCHURE","SEARCH-M2W3-AMD-MI350P-PHYSICAL-ACCUM","SRC-M2W3-AMD-MI350P-BROCHURE-202605","checked_no_support","reviewed","No product-specific internal width or semantics are stated. Checked source does not establish the required MI350P value."
"SRESULT-M2W3-AMD-MI350P-PHYSICAL-ACCUM-CDNA4-ISA","SEARCH-M2W3-AMD-MI350P-PHYSICAL-ACCUM","SRC-M2NA-AMD-CDNA4-ISA","checked_no_support","reviewed","Architecture-scoped source checked: No product-specific internal width or semantics are stated. It does not establish the MI350P product/path field."
"SRESULT-M2W3-AMD-MI350P-PHYSICAL-ACCUM-CDNA4-WP","SEARCH-M2W3-AMD-MI350P-PHYSICAL-ACCUM","SRC-M2NA-AMD-CDNA4-WP","checked_no_support","reviewed","Architecture-scoped source checked: No product-specific internal width or semantics are stated. It does not establish the MI350P product/path field."
"SRESULT-M2W3-AMD-MI350P-PHYSICAL-ACCUM-PRODUCT","SEARCH-M2W3-AMD-MI350P-PHYSICAL-ACCUM","SRC-M2W3-AMD-MI350P-PRODUCT-20260813","checked_no_support","reviewed","No product-specific internal width or semantics are stated. Checked source does not establish the required MI350P value."
"SRESULT-M2W3-AMD-MI350P-PRODUCT-FORMAT-BLOG","SEARCH-M2W3-AMD-MI350P-PRODUCT-FORMAT","SRC-M2W3-AMD-MI350P-BLOG-20260507","checked_no_support","reviewed","Input naming does not define product precision. Checked source does not establish the required MI350P value."
"SRESULT-M2W3-AMD-MI350P-PRODUCT-FORMAT-BROCHURE","SEARCH-M2W3-AMD-MI350P-PRODUCT-FORMAT","SRC-M2W3-AMD-MI350P-BROCHURE-202605","checked_no_support","reviewed","Input naming does not define product precision. Checked source does not establish the required MI350P value."
"SRESULT-M2W3-AMD-MI350P-PRODUCT-FORMAT-CDNA4-ISA","SEARCH-M2W3-AMD-MI350P-PRODUCT-FORMAT","SRC-M2NA-AMD-CDNA4-ISA","checked_no_support","reviewed","Architecture-scoped source checked: Input naming does not define product precision. It does not establish the MI350P product/path field."
"SRESULT-M2W3-AMD-MI350P-PRODUCT-FORMAT-CDNA4-WP","SEARCH-M2W3-AMD-MI350P-PRODUCT-FORMAT","SRC-M2NA-AMD-CDNA4-WP","checked_no_support","reviewed","Architecture-scoped source checked: Input naming does not define product precision. It does not establish the MI350P product/path field."
"SRESULT-M2W3-AMD-MI350P-PRODUCT-FORMAT-PRODUCT","SEARCH-M2W3-AMD-MI350P-PRODUCT-FORMAT","SRC-M2W3-AMD-MI350P-PRODUCT-20260813","checked_no_support","reviewed","Input naming does not define product precision. Checked source does not establish the required MI350P value."
"SRESULT-M2W3-AMD-MI350P-RELEASE-DATE-BLOG","SEARCH-M2W3-AMD-MI350P-RELEASE-DATE","SRC-M2W3-AMD-MI350P-BLOG-20260507","checked_no_support","reviewed","Publication or snapshot timing is not an exact product release date. Checked source does not establish the required MI350P value."
"SRESULT-M2W3-AMD-MI350P-RELEASE-DATE-BROCHURE","SEARCH-M2W3-AMD-MI350P-RELEASE-DATE","SRC-M2W3-AMD-MI350P-BROCHURE-202605","checked_no_support","reviewed","Publication or snapshot timing is not an exact product release date. Checked source does not establish the required MI350P value."
"SRESULT-M2W3-AMD-MI350P-RELEASE-DATE-PRODUCT","SEARCH-M2W3-AMD-MI350P-RELEASE-DATE","SRC-M2W3-AMD-MI350P-PRODUCT-20260813","checked_no_support","reviewed","Publication or snapshot timing is not an exact product release date. Checked source does not establish the required MI350P value."
"SRESULT-M2W3-AMD-MI350P-RUNTIME-VERSION-BLOG","SEARCH-M2W3-AMD-MI350P-RUNTIME-VERSION","SRC-M2W3-AMD-MI350P-BLOG-20260507","checked_no_support","reviewed","Ecosystem naming does not establish a versioned minimum support floor. Checked source does not establish the required MI350P value."
"SRESULT-M2W3-AMD-MI350P-RUNTIME-VERSION-BROCHURE","SEARCH-M2W3-AMD-MI350P-RUNTIME-VERSION","SRC-M2W3-AMD-MI350P-BROCHURE-202605","checked_no_support","reviewed","Ecosystem naming does not establish a versioned minimum support floor. Checked source does not establish the required MI350P value."
"SRESULT-M2W3-AMD-MI350P-RUNTIME-VERSION-CDNA4-ISA","SEARCH-M2W3-AMD-MI350P-RUNTIME-VERSION","SRC-M2NA-AMD-CDNA4-ISA","checked_no_support","reviewed","Architecture-scoped source checked: Ecosystem naming does not establish a versioned minimum support floor. It does not establish the MI350P product/path field."
"SRESULT-M2W3-AMD-MI350P-RUNTIME-VERSION-CDNA4-WP","SEARCH-M2W3-AMD-MI350P-RUNTIME-VERSION","SRC-M2NA-AMD-CDNA4-WP","checked_no_support","reviewed","Architecture-scoped source checked: Ecosystem naming does not establish a versioned minimum support floor. It does not establish the MI350P product/path field."
"SRESULT-M2W3-AMD-MI350P-RUNTIME-VERSION-PRODUCT","SEARCH-M2W3-AMD-MI350P-RUNTIME-VERSION","SRC-M2W3-AMD-MI350P-PRODUCT-20260813","checked_no_support","reviewed","Ecosystem naming does not establish a versioned minimum support floor. Checked source does not establish the required MI350P value."
"SRESULT-M2W3-AMD-MI350P-SPECIAL-IMPLEMENTATION-BLOG","SEARCH-M2W3-AMD-MI350P-SPECIAL-IMPLEMENTATION","SRC-M2W3-AMD-MI350P-BLOG-20260507","checked_no_support","reviewed","General matrix, sparsity or software support is not evidence of a dedicated product-level routing unit. Checked source does not establish the required MI350P value."
"SRESULT-M2W3-AMD-MI350P-SPECIAL-IMPLEMENTATION-BROCHURE","SEARCH-M2W3-AMD-MI350P-SPECIAL-IMPLEMENTATION","SRC-M2W3-AMD-MI350P-BROCHURE-202605","checked_no_support","reviewed","General matrix, sparsity or software support is not evidence of a dedicated product-level routing unit. Checked source does not establish the required MI350P value."
"SRESULT-M2W3-AMD-MI350P-SPECIAL-IMPLEMENTATION-CDNA4-ISA","SEARCH-M2W3-AMD-MI350P-SPECIAL-IMPLEMENTATION","SRC-M2NA-AMD-CDNA4-ISA","checked_no_support","reviewed","Architecture-scoped source checked: General matrix, sparsity or software support is not evidence of a dedicated product-level routing unit. It does not establish the MI350P product/path field."
"SRESULT-M2W3-AMD-MI350P-SPECIAL-IMPLEMENTATION-CDNA4-WP","SEARCH-M2W3-AMD-MI350P-SPECIAL-IMPLEMENTATION","SRC-M2NA-AMD-CDNA4-WP","checked_no_support","reviewed","Architecture-scoped source checked: General matrix, sparsity or software support is not evidence of a dedicated product-level routing unit. It does not establish the MI350P product/path field."
"SRESULT-M2W3-AMD-MI350P-SPECIAL-IMPLEMENTATION-PRODUCT","SEARCH-M2W3-AMD-MI350P-SPECIAL-IMPLEMENTATION","SRC-M2W3-AMD-MI350P-PRODUCT-20260813","checked_no_support","reviewed","General matrix, sparsity or software support is not evidence of a dedicated product-level routing unit. Checked source does not establish the required MI350P value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-PROCESS-H2","SEARCH-M2W3-HUAWEI-ASC950-DIE-PROCESS","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-PROCESS-H6","SEARCH-M2W3-HUAWEI-ASC950-DIE-PROCESS","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","reviewed","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-PROCESS-H7","SEARCH-M2W3-HUAWEI-ASC950-DIE-PROCESS","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","reviewed","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-PROCESS-H12","SEARCH-M2W3-HUAWEI-ASC950-DIE-PROCESS","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-DIE-AREA-H2","SEARCH-M2W3-HUAWEI-ASC950-DIE-DIE-AREA","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-DIE-AREA-H6","SEARCH-M2W3-HUAWEI-ASC950-DIE-DIE-AREA","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","reviewed","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-DIE-AREA-H7","SEARCH-M2W3-HUAWEI-ASC950-DIE-DIE-AREA","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","reviewed","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-DIE-AREA-H12","SEARCH-M2W3-HUAWEI-ASC950-DIE-DIE-AREA","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-TRANSISTORS-H2","SEARCH-M2W3-HUAWEI-ASC950-DIE-TRANSISTORS","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-TRANSISTORS-H6","SEARCH-M2W3-HUAWEI-ASC950-DIE-TRANSISTORS","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","reviewed","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-TRANSISTORS-H7","SEARCH-M2W3-HUAWEI-ASC950-DIE-TRANSISTORS","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","reviewed","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-TRANSISTORS-H12","SEARCH-M2W3-HUAWEI-ASC950-DIE-TRANSISTORS","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-CLOCK-H2","SEARCH-M2W3-HUAWEI-ASC950-DIE-CLOCK","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-CLOCK-H6","SEARCH-M2W3-HUAWEI-ASC950-DIE-CLOCK","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","reviewed","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-CLOCK-H7","SEARCH-M2W3-HUAWEI-ASC950-DIE-CLOCK","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","reviewed","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-CLOCK-H12","SEARCH-M2W3-HUAWEI-ASC950-DIE-CLOCK","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-POWER-H2","SEARCH-M2W3-HUAWEI-ASC950-DIE-POWER","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-POWER-H6","SEARCH-M2W3-HUAWEI-ASC950-DIE-POWER","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","reviewed","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-POWER-H7","SEARCH-M2W3-HUAWEI-ASC950-DIE-POWER","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","reviewed","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-POWER-H12","SEARCH-M2W3-HUAWEI-ASC950-DIE-POWER","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-VECTOR-THROUGHPUT-H2","SEARCH-M2W3-HUAWEI-ASC950-DIE-VECTOR-THROUGHPUT","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-VECTOR-THROUGHPUT-H6","SEARCH-M2W3-HUAWEI-ASC950-DIE-VECTOR-THROUGHPUT","SRC-M2W3-HUAWEI-H6-PROCESSOR-20260813","checked_no_support","reviewed","Processor page and DT renderer state checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-VECTOR-THROUGHPUT-H7","SEARCH-M2W3-HUAWEI-ASC950-DIE-VECTOR-THROUGHPUT","SRC-M2W3-HUAWEI-H7-ACCELERATOR-CARD-20260813","checked_no_support","reviewed","Card-level material checked only for boundary; it cannot fill die/package fields."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-VECTOR-THROUGHPUT-H12","SEARCH-M2W3-HUAWEI-ASC950-DIE-VECTOR-THROUGHPUT","SRC-M2W3-HUAWEI-H12-ATLAS350-LAUNCH-20260320","checked_no_support","reviewed","Official source checked; no exact supporting value."
"SRESULT-M2W3-HUAWEI-ASC950-DIE-FP8-ACCUM-H2","SEARCH-M2W3-HUAWEI-ASC950-DIE-FP8-ACCUM","SRC-M2W3-HUAWEI-H2-ASC950-KEYNOTE-20250918","checked_no_support","reviewed","Official source checked; no exact supporting value."
